,0
1501,SRR2078905
1502,SRR5091625
1503,SRR1553826
1504,SRR1195645
1505,SRR6443386
1506,ERR2261570
1507,SRR5088121
1508,SRR3930189
1509,SRR1988171
1510,SRR1709631
1511,SRR5758406
1512,SRR6798520
1513,SRR1068573
1514,SRR1030276
1515,SRR6234812
1516,SRR6321968
1517,SRR7264113
1518,SRR1812880
1519,SRR6798733
1520,SRR7189171
1521,ERR2261381
1522,ERR1230365
1523,ERR2189983
1524,SRR1269927
1525,SRR3096922
1526,SRR4052350
1527,ERR2522181
1528,SRR6750646
1529,SRR1411161
1530,SRR1448890
1531,SRR2848807
1532,SRR7347642
1533,SRR6786652
1534,SRR3489856
1535,SRR3097578
1536,ERR1738637
1537,ERR2190199
1538,ERR1817008
1539,SRR6190231
1540,SRR3345680
1541,SRR5486815
1542,SRR3715513
1543,SRR5711995
1544,SRR4875391
1545,SRR4446345
1546,SRR5134698
1547,SRR7277883
1548,SRR5223175
1549,SRR2724068
1550,SRR5487945
1551,SRR1562094
1552,ERR2521282
1553,SRR5279078
1554,SRR6457822
1555,SRR5571353
1556,SRR7828043
1557,ERR1102438
1558,SRR3490115
1559,SRR5764852
1560,SRR3067400
1561,SRR6810002
1562,SRR3924547
1563,SRR3391835
1564,SRR1272834
1565,SRR3436429
1566,SRR3933757
1567,SRR7187287
1568,SRR4098800
1569,SRR5057462
1570,SRR6107652
1571,SRR2401904
1572,SRR3096906
1573,SRR5912758
1574,SRR1520066
1575,ERR1230399
1576,SRR5341856
1577,SRR2341565
1578,SRR7013010
1579,SRR5764933
1580,ERR2522204
1581,SRR2924577
1582,SRR5715016
1583,SRR3395023
1584,SRR5861485
1585,SRR3489800
1586,SRR5990406
1587,SRR3438056
1588,SRR1998951
1589,SRR959030
1590,SRR2147305
1591,SRR3395004
1592,SRR2046991
1593,SRR3115254
1594,SRR5448082
1595,SRR1805487
1596,SRR3109045
1597,SRR4014386
1598,ERR2520756
1599,SRR5087840
1600,SRR6324860
1601,ERR2520833
1602,SRR6387216
1603,ERR1102444
1604,SRR6457793
1605,SRR3108914
1606,SRR3112482
1607,SRR4449818
1608,ERR1102521
1609,SRR5318433
1610,SRR5969808
1611,SRR2646858
1612,SRR4416147
1613,ERR2519543
1614,SRR3924539
1615,ERR1102463
1616,ERR1102522
1617,SRR1506608
1618,SRR3173368
1619,SRR2577634
1620,ERR1102372
1621,SRR3453138
1622,SRR1055849
1623,SRR6440239
1624,SRR5962598
1625,SRR7172544
1626,SRR3345541
1627,SRR2051118
1628,SRR4052070
1629,SRR2533541
1630,SRR5680838
1631,SRR4446667
1632,SRR5646984
1633,SRR1270014
1634,SRR5452371
1635,ERR1304201
1636,SRR3575112
1637,SRR5452635
1638,SRR5764849
1639,SRR4305575
1640,ERR2520590
1641,SRR3345879
1642,SRR1553869
1643,SRR5311189
1644,SRR1946983
1645,ERR2135532
1646,SRR2168739
1647,SRR3109049
1648,ERR2521893
1649,SRR6032696
1650,SRR3321324
1651,ERR2190010
1652,SRR5010512
1653,SRR972391
1654,SRR1269920
1655,SRR5808645
1656,ERR1230451
1657,SRR5452346
1658,SRR1520083
1659,SRR1269872
1660,SRR5084472
1661,ERR1599883
1662,SRR5650615
1663,ERR1230398
1664,SRR3394987
1665,ERR2523694
1666,SRR3175176
1667,ERR1940736
1668,SRR5666382
1669,ERR2261675
1670,SRR6112519
1671,SRR1908935
1672,SRR6032891
1673,ERR1599790
1674,SRR5311247
1675,ERR2521247
1676,SRR3272414
1677,SRR2960790
1678,ERR2523723
1679,ERR2521596
1680,ERR1102597
1681,SRR2225318
1682,SRR1033762
1683,SRR7474254
1684,SRR1816064
1685,SRR3457998
1686,SRR1030281
1687,SRR5764960
1688,SRR3191418
1689,SRR4416136
1690,ERR1431117
1691,ERR2520737
1692,SRR3991662
1693,SRR1270112
1694,SRR5486835
1695,SRR5279061
1696,SRR1818072
1697,SRR4124935
1698,ERR2135589
1699,SRR1640143
1700,SRR3372357
1701,ERR1102489
1702,SRR5616363
1703,SRR1917484
1704,SRR6413003
1705,SRR4416133
1706,SRR7135141
1707,ERR2522116
1708,SRR5184155
1709,SRR1269916
1710,SRR5486813
1711,SRR5931807
1712,SRR5205360
1713,ERR2522144
1714,SRR5076651
1715,ERR1738673
1716,SRR5344714
1717,SRR6806572
1718,SRR4345495
1719,SRR3110539
1720,SRR1816844
1721,SRR6796393
1722,SRR5758442
1723,SRR1783170
1724,SRR4252544
1725,SRR3606566
1726,ERR2522137
1727,SRR2047233
1728,SRR3210348
1729,SRR1783158
1730,SRR2994362
1731,SRR1779437
1732,ERR2521244
1733,SRR2047237
1734,SRR3309227
1735,SRR1783168
1736,SRR6249745
1737,SRR4032998
1738,SRR945182
1739,SRR2124470
1740,SRR5291688
1741,SRR5278832
1742,SRR1575970
1743,SRR5016872
1744,SRR3391844
1745,SRR2977538
1746,SRR5292098
1747,ERR1102479
1748,SRR3488751
1749,SRR2646871
1750,SRR3394998
1751,SRR1695834
1752,SRR3095281
1753,SRR5063202
1754,SRR1553788
1755,ERR2520503
1756,SRR5930187
1757,SRR3112634
1758,SRR3112472
1759,ERR2261346
1760,ERR2261427
1761,SRR5649827
1762,SRR5571355
1763,SRR2976735
1764,ERR1432972
1765,SRR5008774
1766,SRR2026436
1767,ERR2521966
1768,SRR6870561
1769,SRR5526118
1770,SRR1695793
1771,SRR4039103
1772,SRR5715013
1773,SRR3402107
1774,SRR6959187
1775,SRR3405611
1776,SRR2727787
1777,SRR4473705
1778,SRR5631301
1779,ERR1102317
1780,SRR6798620
1781,SRR5875193
1782,SRR3345856
1783,SRR3945510
1784,ERR2519488
1785,SRR1816388
1786,SRR6190223
1787,SRR4473730
1788,SRR2225317
1789,SRR7048254
1790,SRR6391880
1791,SRR2564620
1792,SRR4031386
1793,SRR2585403
1794,SRR3137564
1795,SRR1263960
1796,SRR4039113
1797,SRR1506598
1798,SRR6766620
1799,SRR1709684
1800,SRR2102385
1801,SRR7164106
1802,SRR6896672
1803,ERR2189824
1804,ERR2522225
1805,SRR5366120
1806,SRR5494820
1807,SRR4052285
1808,SRR1649541
1809,SRR1043168
1810,SRR1027102
1811,SRR5408714
1812,SRR5486837
1813,SRR7419895
1814,SRR1745450
1815,SRR2962369
1816,SRR6840938
1817,SRR3930191
1818,SRR1805537
1819,SRR3215373
1820,SRR1534951
1821,SRR5676298
1822,SRR2003541
1823,ERR2135607
1824,SRR4175262
1825,SRR3995870
1826,SRR4733968
1827,SRR7184405
1828,SRR7341621
1829,SRR2124346
1830,ERR2521932
1831,SRR2134931
1832,SRR3438157
1833,SRR5487926
1834,ERR2217024
1835,SRR3065873
1836,SRR2076001
1837,ERR2520825
1838,SRR3474597
1839,SRR2047543
1840,SRR5944841
1841,SRR5527061
1842,SRR7180036
1843,SRR3101607
1844,SRR4052220
1845,SRR5353327
1846,ERR2519528
1847,SRR6292382
1848,SRR3091787
1849,SRR5985757
1850,SRR6325337
1851,SRR1946890
1852,SRR6476758
1853,ERR1599778
1854,SRR3110360
1855,ERR2520947
1856,SRR1649530
1857,SRR1974022
1858,SRR4039077
1859,SRR7547842
1860,SRR5085121
1861,SRR6214442
1862,SRR2891021
1863,ERR2522190
1864,SRR6426916
1865,SRR3098449
1866,SRR5308060
1867,SRR6881693
1868,SRR5353285
1869,SRR6476846
1870,SRR5195797
1871,SRR5113885
1872,SRR3606971
1873,SRR5185041
1874,SRR5868524
1875,SRR3575118
1876,SRR988668
1877,SRR1635530
1878,SRR5085146
1879,SRR3184173
1880,ERR2523714
1881,SRR5221847
1882,SRR3437563
1883,SRR1182220
1884,SRR2482360
1885,SRR7586871
1886,SRR1207516
1887,SRR6190243
1888,SRR5571295
1889,SRR2078889
1890,SRR5638446
1891,SRR5632031
1892,SRR5934804
1893,SRR5381874
1894,SRR1805382
1895,SRR3143803
1896,SRR6829225
1897,SRR5930176
1898,SRR6956372
1899,SRR7429984
1900,SRR1030340
1901,ERR1100956
1902,SRR6490567
1903,SRR7172424
1904,SRR6179821
1905,SRR2225452
1906,SRR2906161
1907,SRR3634442
1908,SRR3490005
1909,SRR1269936
1910,SRR3173575
1911,SRR7182228
1912,SRR2952750
1913,ERR1590273
1914,ERR1940708
1915,SRR1141239
1916,SRR3219267
1917,SRR3391871
1918,SRR6742583
1919,SRR3372252
1920,SRR6396634
1921,SRR5865522
1922,SRR5985679
1923,SRR5366613
1924,SRR3659466
1925,SRR6882060
1926,SRR5291689
1927,SRR5632940
1928,SRR7249142
1929,SRR1027103
1930,SRR3474607
1931,SRR2124501
1932,SRR1816815
1933,SRR1619216
1934,SRR6807422
1935,SRR6333795
1936,SRR1481677
1937,SRR3647046
1938,SRR1449223
1939,SRR2029590
1940,ERR1230422
1941,SRR5311180
1942,SRR3345818
1943,ERR2520824
1944,ERR2522163
1945,ERR2522127
1946,SRR3175180
1947,ERR1590250
1948,ERR2523751
1949,SRR1449232
1950,SRR7167579
1951,SRR1988272
1952,SRR1265011
1953,SRR5104737
1954,SRR2078735
1955,SRR4031425
1956,SRR6236130
1957,SRR1619204
1958,SRR4052278
1959,SRR2071977
1960,SRR6881654
1961,SRR2148951
1962,ERR1230435
1963,SRR3199579
1964,SRR5085134
1965,SRR3990993
1966,ERR2269932
1967,ERR2261409
1968,SRR5494818
1969,ERR2261643
1970,SRR2053149
1971,SRR2148974
1972,SRR5650716
1973,SRR2147327
1974,SRR6131201
1975,SRR4052325
1976,ERR1432962
1977,SRR1946952
1978,SRR6260617
1979,SRR1272477
1980,ERR2261671
1981,SRR7449968
1982,SRR3930194
1983,SRR6244025
1984,ERR2523705
1985,ERR2261571
1986,SRR1818020
1987,SRR1946870
1988,SRR5249184
1989,SRR945158
1990,ERR2261569
1991,SRR4052273
1992,SRR5649973
1993,SRR3115253
1994,SRR6491066
1995,SRR1654977
1996,SRR6234816
1997,SRR3110533
1998,SRR6026374
1999,SRR6342335
2000,SRR6457820
2001,ERR2520539
2002,SRR7355741
2003,SRR5131998
2004,SRR961953
2005,SRR7497097
2006,ERR2135692
2007,SRR2910883
2008,SRR3453130
2009,SRR7163870
2010,SRR6278409
2011,SRR5159881
2012,ERR2190023
2013,ERR1940776
2014,SRR3112604
2015,SRR1005715
2016,SRR5643311
2017,SRR1562136
2018,SRR5341898
2019,SRR3606977
2020,SRR7413581
2021,SRR1745485
2022,SRR6798542
2023,ERR1102635
2024,SRR4005296
2025,SRR2049109
2026,SRR4031418
2027,SRR1068342
2028,SRR6451433
2029,ERR2523788
2030,SRR6956785
2031,SRR3113318
2032,SRR1575063
2033,ERR1599794
2034,SRR5071362
2035,SRR4052200
2036,SRR1815434
2037,SRR1016569
2038,SRR5341753
2039,SRR5314929
2040,SRR4451753
2041,SRR3510015
2042,SRR2352244
2043,SRR1619173
2044,SRR3771466
2045,SRR2124455
2046,SRR6806222
2047,SRR3131136
2048,SRR3489875
2049,SRR3037942
2050,ERR2135642
2051,SRR3571294
2052,SRR2047279
2053,SRR2134938
2054,SRR5016880
2055,SRR1186370
2056,SRR1481640
2057,SRR1695829
2058,SRR1805531
2059,ERR2261410
2060,SRR1269926
2061,SRR6807418
2062,SRR1695805
2063,SRR7029537
2064,SRR1653357
2065,SRR3306291
2066,SRR1688447
2067,SRR1182221
2068,SRR988669
2069,ERR2189896
2070,ERR1276200
2071,SRR974865
2072,SRR1220716
2073,SRR1269984
2074,SRR3578998
2075,SRR4052068
2076,SRR1448872
2077,SRR3606551
2078,SRR1753932
2079,SRR2076028
2080,ERR1738666
2081,SRR6369139
2082,SRR2124329
2083,SRR6314853
2084,SRR6476841
2085,SRR2077396
2086,ERR2189932
2087,SRR1181535
2088,SRR6798584
2089,SRR1982209
2090,SRR1005502
2091,SRR1988175
2092,SRR5291685
2093,SRR2777518
2094,SRR6026375
2095,SRR3173682
2096,SRR1030335
2097,SRR5817809
2098,SRR2075994
2099,ERR2135680
2100,SRR3649756
2101,SRR5184157
2102,SRR3219825
2103,SRR2905860
2104,SRR1753934
2105,SRR3215390
2106,SRR3438155
2107,ERR2522026
2108,SRR4175264
2109,SRR5663631
2110,SRR3929001
2111,SRR2540922
2112,SRR3191373
2113,SRR6235024
2114,SRR1805429
2115,SRR4052275
2116,ERR1947112
2117,SRR3214165
2118,ERR1599713
2119,SRR3027729
2120,SRR2482388
2121,SRR1506612
2122,SRR2962376
2123,SRR7541038
2124,SRR5632971
2125,SRR5676335
2126,ERR2261623
2127,SRR5291692
2128,SRR6116272
2129,ERR1230438
2130,SRR7040538
2131,SRR5645964
2132,SRR1562116
2133,SRR2138306
2134,ERR1738772
2135,SRR7029492
2136,SRR3554811
2137,SRR1220711
2138,SRR6798562
2139,SRR5452661
2140,SRR5452331
2141,SRR3474633
2142,SRR2564599
2143,SRR3095273
2144,SRR6880693
2145,SRR2086095
2146,SRR5642348
2147,SRR1520048
2148,SRR6958503
2149,SRR3372407
2150,SRR5448080
2151,SRR2727851
2152,SRR2727785
2153,SRR6283490
2154,SRR5093788
2155,SRR2646860
2156,SRR1505076
2157,SRR4421248
2158,SRR1201371
2159,SRR1818117
2160,ERR2438131
2161,SRR3657264
2162,SRR1535720
2163,SRR5645958
2164,SRR3986218
2165,ERR2135711
2166,SRR4473718
2167,SRR2905963
2168,SRR7047484
2169,ERR1940791
2170,SRR5350422
2171,SRR3102197
2172,SRR5764977
2173,SRR3400340
2174,SRR3173580
2175,SRR3345564
2176,SRR7504966
2177,SRR3027737
2178,SRR3490150
2179,SRR2727812
2180,SRR6457850
2181,SRR1506621
2182,SRR2049093
2183,SRR2659321
2184,SRR6807421
2185,SRR7056256
2186,SRR3218040
2187,SRR3707877
2188,SRR5292110
2189,SRR2564607
2190,SRR3660024
2191,SRR5764973
2192,ERR2523675
2193,SRR3110355
2194,SRR3345524
2195,SRR1664798
2196,SRR5047512
2197,SRR1825868
2198,SRR1043162
2199,SRR6956457
2200,SRR1394014
2201,SRR4052101
2202,ERR832509
2203,SRR1411116
2204,SRR3921653
2205,SRR4052281
2206,SRR3278086
2207,SRR3489873
2208,ERR1100976
2209,SRR3489996
2210,SRR5341892
2211,ERR1102289
2212,SRR945170
2213,SRR5663652
2214,SRR3606547
2215,SRR5758444
2216,ERR2261367
2217,SRR4947450
2218,ERR1304252
2219,SRR1030348
2220,SRR5839918
2221,SRR6957608
2222,SRR3407803
2223,SRR1027086
2224,SRR6958718
2225,SRR1043176
2226,SRR1656973
2227,SRR2003542
2228,SRR4174973
2229,SRR3345939
2230,ERR1276205
2231,ERR1738664
2232,SRR4875384
2233,SRR6491032
2234,SRR3173678
2235,ERR2261318
2236,SRR6829252
2237,SRR5353370
2238,SRR3489864
2239,SRR3654319
2240,SRR1695819
2241,SRR6234814
2242,SRR1695836
2243,SRR3501552
2244,ERR1102536
2245,SRR1633851
2246,SRR2167840
2247,SRR5687528
2248,ERR2521989
2249,SRR3712472
2250,SRR5184160
2251,SRR4052320
2252,ERR2523699
2253,SRR3214168
2254,SRR1947017
2255,ERR2521912
2256,SRR1534971
2257,SRR6129525
2258,SRR7525548
2259,SRR6000473
2260,SRR5985722
2261,SRR6829246
2262,SRR2124287
2263,SRR2401873
2264,SRR4039112
2265,ERR2522238
2266,SRR2952772
2267,SRR3309236
2268,ERR2309506
2269,ERR2135730
2270,SRR2952768
2271,SRR2124384
2272,SRR6395462
2273,SRR5087882
2274,SRR7518013
2275,SRR5896294
2276,SRR7196743
2277,ERR1738829
2278,SRR1509604
2279,ERR2520774
2280,SRR6387491
2281,ERR1738758
2282,ERR2521951
2283,SRR3545252
2284,SRR5676281
2285,SRR1695804
2286,SRR6814549
2287,SRR1688446
2288,SRR4416157
2289,SRR7357764
2290,ERR2261603
2291,SRR2542463
2292,SRR6695298
2293,SRR7180222
2294,SRR1104732
2295,SRR5159100
2296,ERR1738767
2297,ERR2522188
2298,SRR2046988
2299,SRR3037940
2300,SRR5632964
2301,SRR974886
2302,ERR1304265
2303,SRR3345908
2304,SRR6369141
2305,SRR3824005
2306,SRR5360968
2307,SRR5487941
2308,SRR5764916
2309,SRR7164112
2310,SRR1556295
2311,ERR2520829
2312,ERR2523687
2313,SRR974857
2314,SRR3578997
2315,SRR5577134
2316,SRR5645968
2317,SRR3278095
2318,SRR2482393
2319,SRR5485726
2320,SRR6740448
2321,SRR7184420
2322,SRR5676339
2323,SRR1744057
2324,SRR5970155
2325,SRR6798559
2326,SRR5527059
2327,SRR5333099
2328,SRR1553856
2329,SRR5341897
2330,SRR2831338
2331,SRR5839916
2332,ERR2521584
2333,SRR5341826
2334,SRR5817808
2335,SRR2026430
2336,SRR1745612
2337,SRR6126785
2338,SRR1982199
2339,ERR2521778
2340,SRR1284697
2341,SRR3345924
2342,SRR3399275
2343,SRR2148969
2344,SRR1556991
2345,SRR4252540
2346,SRR1509585
2347,SRR5366611
2348,ERR2190121
2349,SRR1562149
2350,SRR6750948
2351,SRR1284745
2352,SRR2960778
2353,SRR2533680
2354,SRR2352241
2355,SRR2047382
2356,SRR5341857
2357,SRR3944722
2358,SRR5936876
2359,SRR5571359
2360,SRR7226885
2361,ERR2520804
2362,ERR1230423
2363,SRR1207497
2364,SRR5016888
2365,ERR1600145
2366,ERR1102400
2367,SRR2562281
2368,SRR6681174
2369,SRR3175311
2370,ERR1599701
2371,SRR1770515
2372,SRR6652822
2373,ERR1276252
2374,SRR2915993
2375,SRR3137566
2376,SRR1982160
2377,ERR2520953
2378,SRR3169080
2379,SRR1805415
2380,SRR2578337
2381,SRR5526120
2382,SRR2078888
2383,SRR3400305
2384,SRR1505016
2385,SRR1818019
2386,SRR6389490
2387,SRR1520075
2388,SRR1640089
2389,ERR1947129
2390,SRR3242148
2391,SRR2064112
2392,SRR6313212
2393,SRR3110283
2394,SRR6311482
2395,ERR2261620
2396,SRR1207534
2397,SRR7274797
2398,SRR2104601
2399,SRR1988319
2400,SRR945150
2401,SRR1695827
2402,SRR4039100
2403,SRR5084553
2404,SRR975364
2405,SRR945155
2406,SRR1509613
2407,SRR6249908
2408,SRR6956039
2409,ERR1590264
2410,SRR3345953
2411,ERR2519448
2412,ERR1599858
2413,SRR6807416
2414,SRR3112625
2415,SRR1908944
2416,SRR6751008
2417,SRR6315369
2418,ERR2522025
2419,SRR1220701
2420,SRR5000319
2421,SRR2342006
2422,ERR2523709
2423,SRR2982244
2424,ERR2135690
2425,ERR2523784
2426,SRR3169085
2427,SRR4431677
2428,SRR5184162
2429,SRR5764986
2430,SRR5292082
2431,SRR2562274
2432,ERR2522048
2433,SRR5335834
2434,ERR1102493
2435,SRR5764870
2436,ERR2523740
2437,SRR1917081
2438,SRR6238237
2439,SRR5017517
2440,SRR4305546
2441,SRR2078913
2442,SRR2657570
2443,SRR2485308
2444,SRR7429983
2445,SRR3345543
2446,SRR7135033
2447,SRR1451245
2448,SRR3110529
2449,SRR1610001
2450,SRR5896295
2451,SRR6745674
2452,SRR6704022
2453,SRR3306298
2454,SRR4272060
2455,SRR7586874
2456,ERR2261708
2457,SRR6956461
2458,SRR2138319
2459,SRR2143496
2460,ERR1599707
2461,SRR4473721
2462,SRR3930205
2463,SRR6476763
2464,SRR2143481
2465,SRR5085208
2466,SRR5016908
2467,ERR1432986
2468,SRR7591122
2469,SRR5663626
2470,SRR5344723
2471,SRR1731991
2472,SRR6807445
2473,SRR1814379
2474,SRR3210323
2475,SRR2057365
2476,SRR6957000
2477,SRR7172536
2478,SRR5865507
2479,ERR2519500
2480,SRR5438141
2481,ERR2261673
2482,SRR6113306
2483,SRR6131205
2484,SRR6126923
2485,SRR5649667
2486,ERR2261715
2487,ERR2135722
2488,SRR2533603
2489,SRR4052066
2490,SRR5687521
2491,SRR6783012
2492,SRR5764886
2493,ERR2519545
2494,ERR1102420
2495,SRR5452630
2496,SRR3824007
2497,ERR2521889
2498,ERR1102459
2499,SRR4298920
2500,SRR1272517
2501,ERR1102618
2502,SRR1779447
2503,SRR1779446
2504,SRR1269931
2505,ERR2522036
2506,SRR1068577
2507,SRR2051124
2508,SRR1805392
2509,SRR6217998
2510,SRR5409412
2511,SRR5648494
2512,SRR3473937
2513,SRR1996278
2514,SRR5120751
2515,SRR3112618
2516,SRR2053145
2517,SRR5335933
2518,SRR4064279
2519,SRR2054250
2520,SRR4190328
2521,ERR2261375
2522,SRR6807438
2523,SRR7184392
2524,SRR7167529
2525,SRR5223168
2526,SRR5807996
2527,SRR3173675
2528,SRR5120968
2529,ERR2521952
2530,ERR2261355
2531,SRR2221098
2532,SRR3345849
2533,ERR1432959
2534,SRR1509611
2535,SRR1811683
2536,SRR6782268
2537,SRR6957937
2538,SRR5400188
2539,ERR2309507
2540,ERR1230368
2541,SRR3175183
2542,SRR1481637
2543,SRR1695842
2544,SRR1534964
2545,SRR3095274
2546,SRR1998942
2547,SRR6870027
2548,SRR5412526
2549,ERR2520628
2550,SRR2051165
2551,SRR3394978
2552,SRR3400349
2553,ERR2261551
2554,SRR2102919
2555,SRR3457745
2556,ERR1817009
2557,SRR6814053
2558,SRR1181554
2559,SRR1664809
2560,SRR7850242
2561,SRR2051386
2562,SRR3114211
2563,SRR5817933
2564,SRR3037440
2565,ERR1738681
2566,ERR2135713
2567,SRR3490120
2568,SRR7180871
2569,SRR1744013
2570,SRR1996262
2571,SRR6837142
2572,SRR2062904
2573,SRR1174770
2574,SRR4052319
2575,SRR2154055
2576,SRR3091403
2577,SRR6321791
2578,SRR1818015
2579,SRR2918065
2580,ERR1599746
2581,SRR6314739
2582,SRR5962548
2583,SRR1039799
2584,SRR6898279
2585,SRR5648093
2586,SRR2154007
2587,ERR2261694
2588,ERR1738823
2589,SRR5318572
2590,SRR5645633
2591,SRR1656971
2592,SRR4052318
2593,SRR7184443
2594,SRR3096073
2595,SRR2051163
2596,SRR3438159
2597,ERR1100909
2598,SRR2564615
2599,SRR6457835
2600,ERR2190090
2601,SRR3642965
2602,SRR3173579
2603,SRR5088142
2604,SRR5044976
2605,SRR6451861
2606,SRR5076741
2607,SRR5366610
2608,SRR1201373
2609,ERR1940761
2610,SRR5202337
2611,SRR5646968
2612,ERR1102325
2613,SRR3724563
2614,SRR1635204
2615,SRR1269898
2616,SRR3215335
2617,SRR1805408
2618,SRR5398028
2619,SRR1816059
2620,SRR5412996
2621,SRR3055281
2622,SRR5896238
2623,ERR1940727
2624,SRR5341775
2625,ERR1102551
2626,ERR2261434
2627,SRR4446454
2628,SRR7352610
2629,SRR6366522
2630,ERR2190134
2631,SRR6672421
2632,SRR3474552
2633,ERR2522189
2634,SRR1805504
2635,SRR6059684
2636,SRR3081894
2637,SRR2037218
2638,ERR1738713
2639,SRR6391874
2640,SRR5320532
2641,SRR5815071
2642,ERR2190190
2643,ERR1738733
2644,SRR6798561
2645,SRR1016606
2646,ERR1599687
2647,SRR4733492
2648,SRR2003539
2649,SRR3474616
2650,ERR1738662
2651,SRR1657616
2652,SRR5017170
2653,ERR1599805
2654,ERR2531766
2655,SRR5222001
2656,SRR3379313
2657,SRR2049094
2658,SRR1553725
2659,SRR1509591
2660,SRR2917171
2661,SRR3223771
2662,SRR2047408
2663,SRR6251795
2664,SRR4446464
2665,SRR3169086
2666,SRR4039099
2667,SRR5297517
2668,SRR1636540
2669,SRR5335836
2670,SRR1665060
2671,ERR2521892
2672,SRR5861489
2673,SRR5292057
2674,SRR6807437
2675,SRR6443374
2676,SRR6238397
2677,ERR1738727
2678,SRR1575082
2679,SRR5667286
2680,SRR3095283
2681,SRR1562144
2682,SRR2078919
2683,SRR3593511
2684,SRR3309153
2685,SRR5062562
2686,SRR5486797
2687,SRR5928026
2688,SRR2047253
2689,SRR5047482
2690,SRR3115248
2691,ERR1276207
2692,ERR2520671
2693,ERR1102451
2694,SRR5181392
2695,SRR3634428
2696,SRR6518418
2697,ERR2521252
2698,SRR3297273
2699,SRR3294947
2700,SRR6805221
2701,SRR3226069
2702,SRR6244071
2703,SRR4052080
2704,SRR3219832
2705,SRR7167783
2706,SRR1640039
2707,SRR1258033
2708,SRR5452668
2709,SRR5397982
2710,SRR1206160
2711,SRR2097914
2712,SRR1619191
2713,SRR1654953
2714,ERR2520766
2715,SRR1101632
2716,SRR1805546
2717,SRR5418714
2718,SRR3108924
2719,ERR2135531
2720,SRR3065876
2721,ERR2261356
2722,ERR1940778
2723,ERR2261337
2724,SRR2891017
2725,SRR3096910
2726,SRR5219661
2727,ERR1599809
2728,SRR5931804
2729,SRR1816103
2730,ERR1738818
2731,SRR7591113
2732,SRR1422664
2733,SRR3490149
2734,SRR3345858
2735,SRR5042417
2736,ERR2309496
2737,SRR3743170
2738,SRR4420696
2739,SRR1745438
2740,SRR1206166
2741,SRR6397297
2742,SRR1263978
2743,SRR3634447
2744,SRR2051145
2745,SRR4875387
2746,SRR5291691
2747,SRR3273543
2748,SRR5341847
2749,SRR4052340
2750,ERR2261369
2751,SRR6369107
2752,SRR2636963
2753,SRR3173574
2754,SRR3340446
2755,SRR5093704
2756,SRR2982250
2757,SRR3143691
2758,SRR1272475
2759,SRR5929434
2760,SRR3108928
2761,ERR1738714
2762,SRR1022668
2763,SRR3184172
2764,SRR5278836
2765,SRR2952762
2766,ERR2189944
2767,SRR3175471
2768,SRR2140690
2769,SRR5085129
2770,SRR2003535
2771,SRR3924540
2772,SRR1571515
2773,ERR2520775
2774,SRR3112478
2775,ERR2135574
2776,SRR1810558
2777,SRR2914364
2778,SRR1955841
2779,SRR5253289
2780,SRR3622474
2781,SRR2848809
2782,SRR3272493
2783,ERR1599876
2784,SRR3110523
2785,ERR1738730
2786,SRR1574272
2787,ERR1102387
2788,SRR5571358
2789,SRR1556989
2790,SRR2124540
2791,SRR1805460
2792,ERR2523731
2793,SRR5188395
2794,ERR2135582
2795,SRR1695792
2796,SRR1378349
2797,SRR5817937
2798,SRR2124454
2799,ERR2522031
2800,ERR1600121
2801,SRR1269963
2802,SRR4052214
2803,SRR5496029
2804,SRR5764982
2805,SRR6337439
2806,ERR2135608
2807,SRR2533682
2808,SRR6457841
2809,SRR3642919
2810,SRR6113188
2811,SRR6829223
2812,SRR3115256
2813,SRR5764639
2814,SRR5534502
2815,SRR2174102
2816,SRR3147167
2817,SRR6236724
2818,SRR7244052
2819,SRR972395
2820,SRR6729470
2821,ERR1102514
2822,SRR6207081
2823,SRR1104738
2824,SRR1753936
2825,ERR2520821
2826,ERR1599725
2827,SRR6425063
2828,ERR2520679
2829,SRR5851290
2830,SRR2097917
2831,SRR5016726
2832,SRR1451267
2833,SRR3611565
2834,SRR5632846
2835,SRR6486999
2836,SRR6957641
2837,ERR1100943
2838,SRR1814342
2839,SRR1805407
2840,SRR5400186
2841,SRR5815072
2842,SRR1640205
2843,SRR7228881
2844,SRR3928672
2845,SRR1269894
2846,ERR2135704
2847,SRR2047234
2848,ERR2521715
2849,SRR1974015
2850,SRR1271387
2851,SRR6703124
2852,SRR1849363
2853,SRR1571543
2854,SRR1394020
2855,SRR6224594
2856,SRR1752815
2857,SRR3400325
2858,ERR2523730
2859,SRR1027705
2860,ERR2261580
2861,SRR6740455
2862,SRR2414915
2863,SRR1633873
2864,ERR2521933
2865,SRR2047826
2866,SRR6234961
2867,SRR7167528
2868,SRR5645954
2869,SRR3825230
2870,SRR5160229
2871,SRR4237754
2872,SRR4733971
2873,SRR6113190
2874,SRR2071984
2875,SRR5311246
2876,SRR2533601
2877,SRR7365555
2878,SRR5896299
2879,SRR5571334
2880,SRR1695815
2881,ERR1276159
2882,SRR1816087
2883,SRR3945590
